algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__c2,extra__chunk_size,extra__cost_is_approx,extra__d,extra__eps,extra__facility_final,extra__levels_used,extra__m_factor,extra__m_summary,extra__mode,extra__opened_centers,extra__peak_mem_bytes,extra__points_seen,extra__r,extra__state_bytes,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
Boutsidis2014_RandomProj_STREAMING,0.83467,1.43358,2782657.0989,25.0,high_dim_sparseish,,4.18563,8.0,1024.0,0.0,25.0,0.8,,,,,batch_stream_wrapper,,98005704.0,30000.0,25.0,4964.0,0.0,,,221720.95548,8.0,30000.0,0.9295,43.3585,0.1353,211.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078501.0,30000.0,,,,,,77885.10778,16.0,30000.0,1.0,0.0,0.38518,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.92075,1.28613,3856742.5,25.0,blobs,,,,,,,,,,,,,,98080069.0,30000.0,,,,,,361378.66248,16.0,30000.0,0.97658,28.61382,0.08301,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.8896,25.0,blobs,,107.19562,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,66404.3572,16.0,30000.0,1.0,0.0,0.45177,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01302,3037767.5,25.0,blobs,,0.23238,,,,,,32768.0,,,,,98.0,98008049.0,30000.0,,10584.0,,,,4303.12629,16.0,30000.0,1.0,1.30282,6.97167,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.66728,4.0541,12157058.0,25.0,blobs,Ailon2009 faithful (no refinement),17134.97611,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,437.69214,16.0,30000.0,0.84601,305.41097,68.54132,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.85519,1.74725,5239497.33241,25.0,blobs,,5.27867,8.0,1024.0,0.0,25.0,0.3,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,177941.43961,16.0,30000.0,0.95503,74.72564,0.16859,42.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078885.0,30000.0,,,,,,71991.36097,16.0,30000.0,1.0,0.0,0.41671,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.92016,1.39375,4179458.5,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,446144.75166,16.0,30000.0,0.97639,39.37569,0.06724,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.88926,25.0,blobs,,107.77562,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,66116.84996,16.0,30000.0,1.0,0.0,0.45374,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01288,3037328.0,25.0,blobs,,0.23575,,,,,,32768.0,,,,,99.0,98008565.0,30000.0,,10692.0,,,,4241.73059,16.0,30000.0,1.0,1.28816,7.07258,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.91893,2.42652,7276419.0,25.0,blobs,Ailon2009 faithful (no refinement),16802.8243,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,446.34478,16.0,30000.0,0.9741,142.65246,67.21261,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.92154,1.44821,4342754.45457,25.0,blobs,,5.36095,8.0,1024.0,0.0,25.0,0.3,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,175277.072,16.0,30000.0,0.97656,44.82124,0.17115,77.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078917.0,30000.0,,,,,,74254.94445,16.0,30000.0,1.0,0.0,0.40401,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),1.0,1.00013,2999092.0,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,470142.3707,16.0,30000.0,1.0,0.01308,0.06381,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.88161,25.0,blobs,,115.45993,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,61945.02215,16.0,30000.0,1.0,0.0,0.4843,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01272,3036869.0,25.0,blobs,,0.23485,,,,,,32768.0,,,,,94.0,98006225.0,30000.0,,10152.0,,,,4258.00652,16.0,30000.0,1.0,1.27286,7.04555,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.90295,2.28735,6859078.0,25.0,blobs,Ailon2009 faithful (no refinement),16996.43892,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,441.25997,16.0,30000.0,0.95176,128.73507,67.98713,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.91991,1.37515,4123662.2694,25.0,blobs,,5.39294,8.0,1024.0,0.0,25.0,0.3,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,174358.9222,16.0,30000.0,0.97591,37.51501,0.17205,211.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078885.0,30000.0,,,,,,71440.66259,16.0,30000.0,1.0,0.0,0.41992,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.92075,1.28613,3856742.5,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,357241.20479,16.0,30000.0,0.97658,28.61382,0.08397,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.8896,25.0,blobs,,114.10027,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,62651.00419,16.0,30000.0,1.0,0.0,0.47884,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01302,3037767.5,25.0,blobs,,0.2328,,,,,,32768.0,,,,,98.0,98008049.0,30000.0,,10584.0,,,,4295.37942,16.0,30000.0,1.0,1.30282,6.98424,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.66728,4.0541,12157058.0,25.0,blobs,Ailon2009 faithful (no refinement),16974.17086,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,441.83904,16.0,30000.0,0.84601,305.41097,67.89802,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.85519,1.74725,5239497.33241,25.0,blobs,,5.34944,8.0,1024.0,0.0,25.0,0.5,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,176392.68181,16.0,30000.0,0.95503,74.72564,0.17007,42.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078885.0,30000.0,,,,,,78203.69572,16.0,30000.0,1.0,0.0,0.38361,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.92016,1.39375,4179458.5,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,370093.94217,16.0,30000.0,0.97639,39.37569,0.08106,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.88926,25.0,blobs,,113.1699,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,63076.75266,16.0,30000.0,1.0,0.0,0.47561,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01288,3037328.0,25.0,blobs,,0.23418,,,,,,32768.0,,,,,99.0,98008565.0,30000.0,,10692.0,,,,4270.0471,16.0,30000.0,1.0,1.28816,7.02568,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.91893,2.42652,7276419.0,25.0,blobs,Ailon2009 faithful (no refinement),16867.37013,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,444.63667,16.0,30000.0,0.9741,142.65246,67.47081,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.92154,1.44821,4342754.45457,25.0,blobs,,5.23236,8.0,1024.0,0.0,25.0,0.5,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,178424.46734,16.0,30000.0,0.97656,44.82124,0.16813,77.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078917.0,30000.0,,,,,,80999.63441,16.0,30000.0,1.0,0.0,0.37037,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),1.0,1.00013,2999092.0,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,425038.55064,16.0,30000.0,1.0,0.01308,0.07058,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.88161,25.0,blobs,,106.18703,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,67265.19611,16.0,30000.0,1.0,0.0,0.44599,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01272,3036869.0,25.0,blobs,,0.23213,,,,,,32768.0,,,,,94.0,98006225.0,30000.0,,10152.0,,,,4307.78037,16.0,30000.0,1.0,1.27286,6.96414,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.90295,2.28735,6859078.0,25.0,blobs,Ailon2009 faithful (no refinement),16604.81835,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,451.66713,16.0,30000.0,0.95176,128.73507,66.42059,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.91991,1.37515,4123662.2694,25.0,blobs,,5.32104,8.0,1024.0,0.0,25.0,0.5,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,176875.36334,16.0,30000.0,0.97591,37.51501,0.16961,211.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078885.0,30000.0,,,,,,70385.51821,16.0,30000.0,1.0,0.0,0.42622,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.92075,1.28613,3856742.5,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,383038.62575,16.0,30000.0,0.97658,28.61382,0.07832,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.8896,25.0,blobs,,110.83451,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,64384.94754,16.0,30000.0,1.0,0.0,0.46594,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01302,3037767.5,25.0,blobs,,0.23113,,,,,,32768.0,,,,,98.0,98008049.0,30000.0,,10584.0,,,,4326.44997,16.0,30000.0,1.0,1.30282,6.93409,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.66728,4.0541,12157058.0,25.0,blobs,Ailon2009 faithful (no refinement),16775.97666,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,447.05386,16.0,30000.0,0.84601,305.41097,67.106,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.85519,1.74725,5239497.33241,25.0,blobs,,5.25815,8.0,1024.0,0.0,25.0,0.8,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,178519.00667,16.0,30000.0,0.95503,74.72564,0.16804,42.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078885.0,30000.0,,,,,,75418.52568,16.0,30000.0,1.0,0.0,0.39778,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.92016,1.39375,4179458.5,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,380603.99418,16.0,30000.0,0.97639,39.37569,0.07882,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.88926,25.0,blobs,,110.03662,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,64947.61753,16.0,30000.0,1.0,0.0,0.46191,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01288,3037328.0,25.0,blobs,,0.23577,,,,,,32768.0,,,,,99.0,98008565.0,30000.0,,10692.0,,,,4241.39009,16.0,30000.0,1.0,1.28816,7.07315,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.91893,2.42652,7276419.0,25.0,blobs,Ailon2009 faithful (no refinement),17068.67749,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,439.39262,16.0,30000.0,0.9741,142.65246,68.27606,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.92154,1.44821,4342754.45457,25.0,blobs,,5.55235,8.0,1024.0,0.0,25.0,0.8,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,169446.77041,16.0,30000.0,0.97656,44.82124,0.17704,77.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998699.75,25.0,blobs,,,,,,,,,,,,,,98078917.0,30000.0,,,,,,78384.11993,16.0,30000.0,1.0,0.0,0.38273,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),1.0,1.00013,2999092.0,25.0,blobs,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,429145.41055,16.0,30000.0,1.0,0.01308,0.0699,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,2998699.88161,25.0,blobs,,106.84676,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,66624.26772,16.0,30000.0,1.0,0.0,0.45028,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.01272,3036869.0,25.0,blobs,,0.23216,,,,,,32768.0,,,,,94.0,98006225.0,30000.0,,10152.0,,,,4307.31073,16.0,30000.0,1.0,1.27286,6.9649,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.90295,2.28735,6859078.0,25.0,blobs,Ailon2009 faithful (no refinement),16923.81107,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,443.14851,16.0,30000.0,0.95176,128.73507,67.69739,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.91991,1.37515,4123662.2694,25.0,blobs,,5.20119,8.0,1024.0,0.0,25.0,0.8,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,180500.07509,16.0,30000.0,0.97591,37.51501,0.1662,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39347,1.0,79125.01562,25.0,anisotropic,,,,,,,,,,,,,,98078981.0,30000.0,,,,,,57558.20813,16.0,30000.0,0.64767,0.0,0.52121,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.41688,1.12226,88799.53906,25.0,anisotropic,,,,,,,,,,,,,,98080101.0,30000.0,,,,,,477111.88526,16.0,30000.0,0.64226,12.22688,0.06287,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.42523,1.08837,86117.35453,25.0,anisotropic,,115.07303,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,62185.42376,16.0,30000.0,0.65454,8.83707,0.48242,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.39477,1.06562,84317.70312,25.0,anisotropic,,0.21338,,,,,,256.0,,,,,111.0,98014477.0,30000.0,,11988.0,,,,4686.47413,16.0,30000.0,0.64864,6.56263,6.4014,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.39381,1.79634,142136.17187,25.0,anisotropic,Ailon2009 faithful (no refinement),17036.06247,,8192.0,,,,,,,,,,344067579.0,30000.0,,62100.0,,,575.0,440.23367,16.0,30000.0,0.63602,79.63493,68.14562,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.36438,1.05833,83740.39628,25.0,anisotropic,,5.30128,8.0,1024.0,0.0,25.0,0.3,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,176350.25511,16.0,30000.0,0.6263,5.83302,0.17011,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39072,1.0,79132.92187,25.0,anisotropic,,,,,,,,,,,,,,98078949.0,30000.0,,,,,,60036.29193,16.0,30000.0,0.64676,0.0,0.49969,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.40298,1.05523,83503.88281,25.0,anisotropic,,,,,,,,,,,,,,98080013.0,30000.0,,,,,,420661.00061,16.0,30000.0,0.64396,5.52356,0.07131,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40856,1.05627,83586.33711,25.0,anisotropic,,109.16277,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,65287.44515,16.0,30000.0,0.64666,5.62776,0.4595,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.38971,1.06142,83993.64062,25.0,anisotropic,,0.20571,,,,,,256.0,,,,,112.0,98014729.0,30000.0,,12096.0,,,,4861.17579,16.0,30000.0,0.64496,6.14247,6.17134,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.42758,1.47931,117062.33593,25.0,anisotropic,Ailon2009 faithful (no refinement),16759.50383,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,447.49874,16.0,30000.0,0.6509,47.93126,67.03929,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.42116,1.06285,84107.16578,25.0,anisotropic,,5.29367,8.0,1024.0,0.0,25.0,0.3,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,176789.58945,16.0,30000.0,0.65418,6.28593,0.16969,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39453,1.0,79572.8125,25.0,anisotropic,,,,,,,,,,,,,,98078917.0,30000.0,,,,,,58894.20731,16.0,30000.0,0.6413,0.0,0.50938,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.37467,1.07535,85568.66406,25.0,anisotropic,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,441342.51273,16.0,30000.0,0.63729,7.53505,0.06797,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40305,1.05969,84323.06017,25.0,anisotropic,,104.89985,,8192.0,,,,,1.0,2.0,32.0,,,195947769.0,30000.0,,6656.0,,32.0,,67776.40483,16.0,30000.0,0.64456,5.96968,0.44263,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.42911,1.08883,86641.40625,25.0,anisotropic,,0.20697,,,,,,256.0,,,,,107.0,98012405.0,30000.0,,11556.0,,,,4831.44958,16.0,30000.0,0.63759,8.88317,6.20931,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.38285,1.68565,134131.92187,25.0,anisotropic,Ailon2009 faithful (no refinement),16872.81932,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,444.49273,16.0,30000.0,0.6323,68.56501,67.49266,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.39511,1.09888,87441.5433,25.0,anisotropic,,5.15329,8.0,1024.0,0.0,25.0,0.3,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,181732.27201,16.0,30000.0,0.63576,9.88871,0.16507,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39347,1.0,79125.00781,25.0,anisotropic,,,,,,,,,,,,,,98078981.0,30000.0,,,,,,56948.52707,16.0,30000.0,0.64767,0.0,0.52679,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.41688,1.12226,88799.53906,25.0,anisotropic,,,,,,,,,,,,,,98080013.0,30000.0,,,,,,438917.07394,16.0,30000.0,0.64226,12.22689,0.06835,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.42523,1.08837,86117.35441,25.0,anisotropic,,116.17925,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,61659.35079,16.0,30000.0,0.65454,8.83708,0.48654,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.39477,1.06562,84317.70312,25.0,anisotropic,,0.21093,,,,,,256.0,,,,,111.0,98014477.0,30000.0,,11988.0,,,,4740.88551,16.0,30000.0,0.64864,6.56264,6.32793,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.39381,1.79634,142136.17187,25.0,anisotropic,Ailon2009 faithful (no refinement),16774.0987,,8192.0,,,,,,,,,,344067579.0,30000.0,,62100.0,,,575.0,447.10858,16.0,30000.0,0.63602,79.63495,67.09779,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.36438,1.05833,83740.39628,25.0,anisotropic,,5.23666,8.0,1024.0,0.0,25.0,0.5,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,178763.09346,16.0,30000.0,0.6263,5.83303,0.16781,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39068,1.0,79133.5625,25.0,anisotropic,,,,,,,,,,,,,,98078949.0,30000.0,,,,,,60994.48978,16.0,30000.0,0.64666,0.0,0.49184,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.40298,1.05522,83503.88281,25.0,anisotropic,,,,,,,,,,,,,,98080013.0,30000.0,,,,,,457536.77451,16.0,30000.0,0.64396,5.52271,0.06556,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40856,1.05626,83586.33737,25.0,anisotropic,,111.84418,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,63881.82713,16.0,30000.0,0.64666,5.62691,0.46961,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.38971,1.06141,83993.64062,25.0,anisotropic,,0.20527,,,,,,256.0,,,,,112.0,98014729.0,30000.0,,12096.0,,,,4871.53254,16.0,30000.0,0.64496,6.14161,6.15822,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.42758,1.4793,117062.33593,25.0,anisotropic,Ailon2009 faithful (no refinement),16608.33017,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,451.57091,16.0,30000.0,0.6509,47.93007,66.43474,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.42116,1.06285,84107.16578,25.0,anisotropic,,5.22318,8.0,1024.0,0.0,25.0,0.5,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,179440.68303,16.0,30000.0,0.65418,6.28507,0.16718,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39453,1.0,79572.8125,25.0,anisotropic,,,,,,,,,,,,,,98078917.0,30000.0,,,,,,60797.20332,16.0,30000.0,0.6413,0.0,0.49344,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.37467,1.07535,85568.66406,25.0,anisotropic,,,,,,,,,,,,,,98079981.0,30000.0,,,,,,422954.44252,16.0,30000.0,0.63729,7.53505,0.07092,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40305,1.05969,84323.06037,25.0,anisotropic,,106.92381,,8192.0,,,,,1.0,2.0,32.0,,,195947769.0,30000.0,,6656.0,,32.0,,66658.99466,16.0,30000.0,0.64456,5.96968,0.45005,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.42911,1.08883,86641.40625,25.0,anisotropic,,0.21029,,,,,,256.0,,,,,107.0,98012405.0,30000.0,,11556.0,,,,4755.31035,16.0,30000.0,0.63759,8.88317,6.30873,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.38285,1.68565,134131.92187,25.0,anisotropic,Ailon2009 faithful (no refinement),16707.44115,,8192.0,,,,,,,,,,344067579.0,30000.0,,62208.0,,,576.0,448.88876,16.0,30000.0,0.6323,68.56501,66.8317,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.39511,1.09888,87441.5433,25.0,anisotropic,,5.20408,8.0,1024.0,0.0,25.0,0.5,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,180046.67638,16.0,30000.0,0.63576,9.88871,0.16662,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39347,1.0,79125.01562,25.0,anisotropic,,,,,,,,,,,,,,98078981.0,30000.0,,,,,,56988.80641,16.0,30000.0,0.64767,0.0,0.52641,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.41688,1.12226,88799.53906,25.0,anisotropic,,,,,,,,,,,,,,98080013.0,30000.0,,,,,,479260.66565,16.0,30000.0,0.64226,12.22688,0.06259,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.42523,1.08837,86117.35538,25.0,anisotropic,,113.45367,,8192.0,,,,,1.0,2.0,32.0,,,195947785.0,30000.0,,6656.0,,32.0,,62927.98132,16.0,30000.0,0.65454,8.83707,0.47673,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.39477,1.06562,84317.70312,25.0,anisotropic,,0.21015,,,,,,256.0,,,,,111.0,98014477.0,30000.0,,11988.0,,,,4758.47038,16.0,30000.0,0.64864,6.56263,6.30454,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.39381,1.79634,142136.17187,25.0,anisotropic,Ailon2009 faithful (no refinement),16961.00566,,8192.0,,,,,,,,,,344067579.0,30000.0,,62100.0,,,575.0,442.18194,16.0,30000.0,0.63602,79.63493,67.84537,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.36438,1.05833,83740.39628,25.0,anisotropic,,5.23185,8.0,1024.0,0.0,25.0,0.8,,,,,batch_stream_wrapper,,195930616.0,30000.0,25.0,7428.0,0.0,,,179050.09448,16.0,30000.0,0.6263,5.83302,0.16755,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39068,1.0,79133.5625,25.0,anisotropic,,,,,,,,,,,,,,98078949.0,30000.0,,,,,,60782.44746,16.0,30000.0,0.64666,0.0,0.49356,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.40298,1.05522,83503.88281,25.0,anisotropic,,,,,,,,,,,,,,98080013.0,30000.0,,,,,,489796.59009,16.0,30000.0,0.64396,5.52271,0.06124,77.0,insertion-only,Kmeans_sweep
